Dataset,Training_Release,%Training,%Defective_training,%Defective_testing,Classifier,Balancing,Feature_Selection,TP,FP,TN,FN,Precision,Recall,ROC_Area,Kappa
SYNCOPE,13,0.38924740956189785,0.08184471687098657,0.1062937062937063,Naive Bayes,Undersampling,No selection,63,490,149,13,0.11392405063291139,0.8289473684210527,0.683695741701672,0.016500810820418974
SYNCOPE,13,0.38924740956189785,0.08184471687098657,0.1062937062937063,Naive Bayes,SMOTE,No selection,47,242,397,29,0.16262975778546712,0.618421052631579,0.6914072152211514,0.10726708961653489
SYNCOPE,13,0.38924740956189785,0.08184471687098657,0.1062937062937063,Naive Bayes,No sampling,CFS con Best First,19,13,626,57,0.59375,0.25,0.7187113911539412,0.3082812759135383
SYNCOPE,13,0.38924740956189785,0.08184471687098657,0.1062937062937063,Naive Bayes,Oversampling,CFS con Best First,35,69,570,41,0.33653846153846156,0.4605263157894737,0.7295218680504078,0.3033164440350067
SYNCOPE,13,0.38924740956189785,0.08184471687098657,0.1062937062937063,Naive Bayes,Undersampling,CFS con Best First,34,68,571,42,0.3333333333333333,0.4473684210526316,0.7267626225187381,0.2962976218170104
SYNCOPE,13,0.38924740956189785,0.08184471687098657,0.1062937062937063,Naive Bayes,SMOTE,CFS con Best First,35,68,571,41,0.33980582524271846,0.4605263157894737,0.7251153117535624,0.30618985302103635
SYNCOPE,14,0.4217415015451736,0.08372844827586207,0.12532637075718014,Random Forest,No sampling,No selection,13,8,662,83,0.6190476190476191,0.13541666666666666,0.845654539800995,0.18558242785372114
SYNCOPE,14,0.4217415015451736,0.08372844827586207,0.12532637075718014,Random Forest,Oversampling,No selection,33,51,619,63,0.39285714285714285,0.34375,0.8096548507462686,0.2827715355805244
SYNCOPE,14,0.4217415015451736,0.08372844827586207,0.12532637075718014,Random Forest,Undersampling,No selection,38,50,620,58,0.4318181818181818,0.3958333333333333,0.8219371890547263,0.3330968657293948
SYNCOPE,14,0.4217415015451736,0.08372844827586207,0.12532637075718014,Random Forest,SMOTE,No selection,24,35,635,72,0.4067796610169492,0.25,0.8226134950248756,0.23686709744697498
SYNCOPE,14,0.4217415015451736,0.08372844827586207,0.12532637075718014,Random Forest,No sampling,CFS con Best First,29,16,654,67,0.6444444444444445,0.3020833333333333,0.7668221393034826,0.36016343618541535
SYNCOPE,14,0.4217415015451736,0.08372844827586207,0.12532637075718014,Random Forest,Oversampling,CFS con Best First,42,145,525,54,0.22459893048128343,0.4375,0.6952891791044776,0.15723652929663742
SYNCOPE,14,0.4217415015451736,0.08372844827586207,0.12532637075718014,Random Forest,Undersampling,CFS con Best First,42,153,517,54,0.2153846153846154,0.4375,0.7164256840796019,0.14506162854647225
SYNCOPE,14,0.4217415015451736,0.08372844827586207,0.12532637075718014,Random Forest,SMOTE,CFS con Best First,38,148,522,58,0.20430107526881722,0.3958333333333333,0.6942630597014925,0.12481419855795882
SYNCOPE,14,0.4217415015451736,0.08372844827586207,0.12532637075718014,IBk,No sampling,No selection,27,65,605,69,0.29347826086956524,0.28125,0.6817786069651741,0.18758310643956178
SYNCOPE,14,0.4217415015451736,0.08372844827586207,0.12532637075718014,IBk,Oversampling,No selection,40,122,548,56,0.24691358024691357,0.4166666666666667,0.6560789800995025,0.1812111167159087
SYNCOPE,14,0.4217415015451736,0.08372844827586207,0.12532637075718014,IBk,Undersampling,No selection,40,118,552,56,0.25316455696202533,0.4166666666666667,0.6929259950248756,0.18842097571668656
SYNCOPE,14,0.4217415015451736,0.08372844827586207,0.12532637075718014,IBk,SMOTE,No selection,38,115,555,58,0.24836601307189543,0.3958333333333333,0.6864894278606966,0.17873300363167624
SYNCOPE,14,0.4217415015451736,0.08372844827586207,0.12532637075718014,IBk,No sampling,CFS con Best First,23,12,658,73,0.6571428571428571,0.23958333333333334,0.7847014925373135,0.3045735159037018
SYNCOPE,14,0.4217415015451736,0.08372844827586207,0.12532637075718014,IBk,Oversampling,CFS con Best First,50,154,516,46,0.24509803921568626,0.5208333333333334,0.7493081467661692,0.19635737966343547
SYNCOPE,14,0.4217415015451736,0.08372844827586207,0.12532637075718014,IBk,Undersampling,CFS con Best First,49,155,515,47,0.24019607843137256,0.5104166666666666,0.7562655472636816,0.1883209534600698
SYNCOPE,14,0.4217415015451736,0.08372844827586207,0.12532637075718014,IBk,SMOTE,CFS con Best First,46,148,522,50,0.23711340206185566,0.4791666666666667,0.752363184079602,0.1796940916859572
SYNCOPE,14,0.4217415015451736,0.08372844827586207,0.12532637075718014,Naive Bayes,No sampling,No selection,44,52,618,52,0.4583333333333333,0.4583333333333333,0.7737950870646766,0.3807213930348257
SYNCOPE,14,0.4217415015451736,0.08372844827586207,0.12532637075718014,Naive Bayes,Oversampling,No selection,74,192,478,22,0.2781954887218045,0.7708333333333334,0.8021766169154229,0.27537795066749193
SYNCOPE,14,0.4217415015451736,0.08372844827586207,0.12532637075718014,Naive Bayes,Undersampling,No selection,76,195,475,20,0.28044280442804426,0.7916666666666666,0.8049751243781095,0.28111222663582003
SYNCOPE,14,0.4217415015451736,0.08372844827586207,0.12532637075718014,Naive Bayes,SMOTE,No selection,71,147,523,25,0.3256880733944954,0.7395833333333334,0.8007540422885572,0.3368232427970282
SYNCOPE,14,0.4217415015451736,0.08372844827586207,0.12532637075718014,Naive Bayes,No sampling,CFS con Best First,24,14,656,72,0.631578947368421,0.25,0.7708722014925373,0.3090992994084825
SYNCOPE,14,0.4217415015451736,0.08372844827586207,0.12532637075718014,Naive Bayes,Oversampling,CFS con Best First,44,53,617,52,0.4536082474226804,0.4583333333333333,0.768672263681592,0.37754422895351913
SYNCOPE,14,0.4217415015451736,0.08372844827586207,0.12532637075718014,Naive Bayes,Undersampling,CFS con Best First,48,57,613,48,0.45714285714285713,0.5,0.7740049751243782,0.3989058786601499
SYNCOPE,14,0.4217415015451736,0.08372844827586207,0.12532637075718014,Naive Bayes,SMOTE,CFS con Best First,47,55,615,49,0.46078431372549017,0.4895833333333333,0.771836131840796,0.39686865933799714
SYNCOPE,15,0.45655335393564805,0.08690025880947641,0.01875,Random Forest,No sampling,No selection,6,22,763,9,0.21428571428571427,0.4,0.9325690021231422,0.2610250297973791
SYNCOPE,15,0.45655335393564805,0.08690025880947641,0.01875,Random Forest,Oversampling,No selection,10,80,705,5,0.1111111111111111,0.6666666666666666,0.9283227176220806,0.16359163591635978
SYNCOPE,15,0.45655335393564805,0.08690025880947641,0.01875,Random Forest,Undersampling,No selection,13,96,689,2,0.11926605504587157,0.8666666666666667,0.9290445859872611,0.182737412696758
SYNCOPE,15,0.45655335393564805,0.08690025880947641,0.01875,Random Forest,SMOTE,No selection,11,65,720,4,0.14473684210526316,0.7333333333333333,0.9226751592356688,0.21724333522404943
SYNCOPE,15,0.45655335393564805,0.08690025880947641,0.01875,Random Forest,No sampling,CFS con Best First,10,54,731,5,0.15625,0.6666666666666666,0.9273036093418259,0.2297650130548305
SYNCOPE,15,0.45655335393564805,0.08690025880947641,0.01875,Random Forest,Oversampling,CFS con Best First,13,137,648,2,0.08666666666666667,0.8666666666666667,0.9039065817409766,0.12784313725490215
SYNCOPE,15,0.45655335393564805,0.08690025880947641,0.01875,Random Forest,Undersampling,CFS con Best First,12,144,641,3,0.07692307692307693,0.8,0.8884925690021231,0.10990009082652172
SYNCOPE,15,0.45655335393564805,0.08690025880947641,0.01875,Random Forest,SMOTE,CFS con Best First,12,122,663,3,0.08955223880597014,0.8,0.8918471337579618,0.13179371418649077
SYNCOPE,15,0.45655335393564805,0.08690025880947641,0.01875,IBk,No sampling,No selection,8,59,726,7,0.11940298507462686,0.5333333333333333,0.8053927813163482,0.16968076741626048
SYNCOPE,15,0.45655335393564805,0.08690025880947641,0.01875,IBk,Oversampling,No selection,11,122,663,4,0.08270676691729323,0.7333333333333333,0.8197876857749469,0.11895813303032986
SYNCOPE,15,0.45655335393564805,0.08690025880947641,0.01875,IBk,Undersampling,No selection,10,112,673,5,0.08196721311475409,0.6666666666666666,0.8588535031847134,0.11648102699641322
SYNCOPE,15,0.45655335393564805,0.08690025880947641,0.01875,IBk,SMOTE,No selection,10,107,678,5,0.08547008547008547,0.6666666666666666,0.8450530785562632,0.12234303065922245
SYNCOPE,15,0.45655335393564805,0.08690025880947641,0.01875,IBk,No sampling,CFS con Best First,8,56,729,7,0.125,0.5333333333333333,0.8350743099787685,0.1775456919060054
SYNCOPE,15,0.45655335393564805,0.08690025880947641,0.01875,IBk,Oversampling,CFS con Best First,12,148,637,3,0.075,0.8,0.8528662420382166,0.1065088757396453
SYNCOPE,15,0.45655335393564805,0.08690025880947641,0.01875,IBk,Undersampling,CFS con Best First,10,149,636,5,0.06289308176100629,0.6666666666666666,0.8143949044585987,0.08353790076619785
SYNCOPE,15,0.45655335393564805,0.08690025880947641,0.01875,IBk,SMOTE,CFS con Best First,9,127,658,6,0.0661764705882353,0.6,0.7938853503184713,0.08841672378341302
SYNCOPE,15,0.45655335393564805,0.08690025880947641,0.01875,Naive Bayes,No sampling,No selection,12,66,719,3,0.15384615384615385,0.8,0.8608917197452229,0.23397169025811812
SYNCOPE,15,0.45655335393564805,0.08690025880947641,0.01875,Naive Bayes,Oversampling,No selection,13,124,661,2,0.0948905109489051,0.8666666666666667,0.9180042462845011,0.14205464294833633
SYNCOPE,15,0.45655335393564805,0.08690025880947641,0.01875,Naive Bayes,Undersampling,No selection,14,136,649,1,0.09333333333333334,0.9333333333333333,0.9174522292993631,0.14039215686274503
SYNCOPE,15,0.45655335393564805,0.08690025880947641,0.01875,Naive Bayes,SMOTE,No selection,14,138,647,1,0.09210526315789473,0.9333333333333333,0.9171125265392781,0.13825170489770658
SYNCOPE,15,0.45655335393564805,0.08690025880947641,0.01875,Naive Bayes,No sampling,CFS con Best First,12,49,736,3,0.19672131147540983,0.8,0.9019532908704884,0.29455655418009197
SYNCOPE,15,0.45655335393564805,0.08690025880947641,0.01875,Naive Bayes,Oversampling,CFS con Best First,13,128,657,2,0.09219858156028368,0.8666666666666667,0.9017409766454353,0.13743053827652013
SYNCOPE,15,0.45655335393564805,0.08690025880947641,0.01875,Naive Bayes,Undersampling,CFS con Best First,13,129,656,2,0.09154929577464789,0.8666666666666667,0.9011889596602972,0.13631119169276443
SYNCOPE,15,0.45655335393564805,0.08690025880947641,0.01875,Naive Bayes,SMOTE,CFS con Best First,14,128,657,1,0.09859154929577464,0.9333333333333333,0.8979193205944799,0.14949728036921048
SYNCOPE,16,0.4929103799309216,0.0818735017517979,0.0399002493765586,Random Forest,No sampling,No selection,4,9,761,28,0.3076923076923077,0.125,0.7690543831168831,0.15837540416359405
SYNCOPE,16,0.4929103799309216,0.0818735017517979,0.0399002493765586,Random Forest,Oversampling,No selection,4,9,761,28,0.3076923076923077,0.125,0.7264407467532468,0.15837540416359405
SYNCOPE,16,0.4929103799309216,0.0818735017517979,0.0399002493765586,Random Forest,Undersampling,No selection,4,9,761,28,0.3076923076923077,0.125,0.7719967532467532,0.15837540416359405
SYNCOPE,16,0.4929103799309216,0.0818735017517979,0.0399002493765586,Random Forest,SMOTE,No selection,4,9,761,28,0.3076923076923077,0.125,0.7194399350649351,0.15837540416359405
SYNCOPE,16,0.4929103799309216,0.0818735017517979,0.0399002493765586,Random Forest,No sampling,CFS con Best First,5,6,764,27,0.45454545454545453,0.15625,0.7326298701298701,0.21656503463382856
SYNCOPE,16,0.4929103799309216,0.0818735017517979,0.0399002493765586,Random Forest,Oversampling,CFS con Best First,7,10,760,25,0.4117647058823529,0.21875,0.7232345779220779,0.26537555613713637
SYNCOPE,16,0.4929103799309216,0.0818735017517979,0.0399002493765586,Random Forest,Undersampling,CFS con Best First,8,7,763,24,0.5333333333333333,0.25,0.7356331168831168,0.3231883268906189
SYNCOPE,16,0.4929103799309216,0.0818735017517979,0.0399002493765586,Random Forest,SMOTE,CFS con Best First,6,6,764,26,0.5,0.1875,0.7279017857142858,0.25654692931633916
SYNCOPE,16,0.4929103799309216,0.0818735017517979,0.0399002493765586,IBk,No sampling,No selection,7,9,761,25,0.4375,0.21875,0.6900568181818182,0.2723099914602901
SYNCOPE,16,0.4929103799309216,0.0818735017517979,0.0399002493765586,IBk,Oversampling,No selection,8,9,761,24,0.47058823529411764,0.25,0.6887987012987012,0.3073540957864421
SYNCOPE,16,0.4929103799309216,0.0818735017517979,0.0399002493765586,IBk,Undersampling,No selection,7,9,761,25,0.4375,0.21875,0.6587053571428572,0.2723099914602901
SYNCOPE,16,0.4929103799309216,0.0818735017517979,0.0399002493765586,IBk,SMOTE,No selection,7,9,761,25,0.4375,0.21875,0.6971793831168831,0.2723099914602901
SYNCOPE,16,0.4929103799309216,0.0818735017517979,0.0399002493765586,IBk,No sampling,CFS con Best First,4,7,763,28,0.36363636363636365,0.125,0.753997564935065,0.16908412764194028
SYNCOPE,16,0.4929103799309216,0.0818735017517979,0.0399002493765586,IBk,Oversampling,CFS con Best First,6,7,763,26,0.46153846153846156,0.1875,0.7684862012987013,0.24936184695671748
SYNCOPE,16,0.4929103799309216,0.0818735017517979,0.0399002493765586,IBk,Undersampling,CFS con Best First,6,7,763,26,0.46153846153846156,0.1875,0.7700081168831169,0.24936184695671748
SYNCOPE,16,0.4929103799309216,0.0818735017517979,0.0399002493765586,IBk,SMOTE,CFS con Best First,4,7,763,28,0.36363636363636365,0.125,0.7569399350649351,0.16908412764194028
SYNCOPE,16,0.4929103799309216,0.0818735017517979,0.0399002493765586,Naive Bayes,No sampling,No selection,11,18,752,21,0.3793103448275862,0.34375,0.6506290584415585,0.3354438448136656
SYNCOPE,16,0.4929103799309216,0.0818735017517979,0.0399002493765586,Naive Bayes,Oversampling,No selection,16,51,719,16,0.23880597014925373,0.5,0.6398741883116883,0.28459592597523686
SYNCOPE,16,0.4929103799309216,0.0818735017517979,0.0399002493765586,Naive Bayes,Undersampling,No selection,15,49,721,17,0.234375,0.46875,0.6407670454545454,0.27386962247585594
SYNCOPE,16,0.4929103799309216,0.0818735017517979,0.0399002493765586,Naive Bayes,SMOTE,No selection,14,40,730,18,0.25925925925925924,0.4375,0.6388392857142857,0.29000549484095467
SYNCOPE,16,0.4929103799309216,0.0818735017517979,0.0399002493765586,Naive Bayes,No sampling,CFS con Best First,12,19,751,20,0.3870967741935484,0.375,0.6871550324675325,0.3556507766470271
SYNCOPE,16,0.4929103799309216,0.0818735017517979,0.0399002493765586,Naive Bayes,Oversampling,CFS con Best First,14,41,729,18,0.2545454545454545,0.4375,0.6877435064935065,0.28580915869230505
SYNCOPE,16,0.4929103799309216,0.0818735017517979,0.0399002493765586,Naive Bayes,Undersampling,CFS con Best First,14,42,728,18,0.25,0.4375,0.6876623376623376,0.28170527824217845
SYNCOPE,16,0.4929103799309216,0.0818735017517979,0.0399002493765586,Naive Bayes,SMOTE,CFS con Best First,14,42,728,18,0.25,0.4375,0.6892248376623377,0.28170527824217845
SYNCOPE,17,0.5293582984911834,0.07898351648351648,0.010404624277456647,Random Forest,No sampling,No selection,1,7,849,8,0.125,0.1111111111111111,0.7496105919003115,0.10892109058443661
SYNCOPE,17,0.5293582984911834,0.07898351648351648,0.010404624277456647,Random Forest,Oversampling,No selection,1,27,829,8,0.03571428571428571,0.1111111111111111,0.7380581516095535,0.038919399384146056
SYNCOPE,17,0.5293582984911834,0.07898351648351648,0.010404624277456647,Random Forest,Undersampling,No selection,2,25,831,7,0.07407407407407407,0.2222222222222222,0.7185228452751817,0.0970183336595556
SYNCOPE,17,0.5293582984911834,0.07898351648351648,0.010404624277456647,Random Forest,SMOTE,No selection,1,18,838,8,0.05263157894736842,0.1111111111111111,0.7592159916926272,0.058128821509340525
SYNCOPE,17,0.5293582984911834,0.07898351648351648,0.010404624277456647,Random Forest,No sampling,CFS con Best First,1,11,845,8,0.08333333333333333,0.1111111111111111,0.795301142263759,0.08435010306980538
SYNCOPE,17,0.5293582984911834,0.07898351648351648,0.010404624277456647,Random Forest,Oversampling,CFS con Best First,2,69,787,7,0.028169014084507043,0.2222222222222222,0.6852284527518172,0.03212508465592967
SYNCOPE,17,0.5293582984911834,0.07898351648351648,0.010404624277456647,Random Forest,Undersampling,CFS con Best First,1,75,781,8,0.013157894736842105,0.1111111111111111,0.6708852544132918,0.005016838283187688
SYNCOPE,17,0.5293582984911834,0.07898351648351648,0.010404624277456647,Random Forest,SMOTE,CFS con Best First,1,67,789,8,0.014705882352941176,0.1111111111111111,0.6902907580477674,0.007739251464492585
SYNCOPE,17,0.5293582984911834,0.07898351648351648,0.010404624277456647,IBk,No sampling,No selection,4,27,829,5,0.12903225806451613,0.4444444444444444,0.7342938733125649,0.18688678691028857
SYNCOPE,17,0.5293582984911834,0.07898351648351648,0.010404624277456647,IBk,Oversampling,No selection,4,43,813,5,0.0851063829787234,0.4444444444444444,0.714628764278297,0.1276211287137038
SYNCOPE,17,0.5293582984911834,0.07898351648351648,0.010404624277456647,IBk,Undersampling,No selection,4,43,813,5,0.0851063829787234,0.4444444444444444,0.7773234683281413,0.1276211287137038
SYNCOPE,17,0.5293582984911834,0.07898351648351648,0.010404624277456647,IBk,SMOTE,No selection,4,42,814,5,0.08695652173913043,0.4444444444444444,0.7588914849428868,0.13031852311378206
SYNCOPE,17,0.5293582984911834,0.07898351648351648,0.010404624277456647,IBk,No sampling,CFS con Best First,3,13,843,6,0.1875,0.3333333333333333,0.7561007268951194,0.22974176313445968
SYNCOPE,17,0.5293582984911834,0.07898351648351648,0.010404624277456647,IBk,Oversampling,CFS con Best First,3,60,796,6,0.047619047619047616,0.3333333333333333,0.7132658359293873,0.06633303895594135
SYNCOPE,17,0.5293582984911834,0.07898351648351648,0.010404624277456647,IBk,Undersampling,CFS con Best First,3,65,791,6,0.04411764705882353,0.3333333333333333,0.7309190031152648,0.06065982471971961
SYNCOPE,17,0.5293582984911834,0.07898351648351648,0.010404624277456647,IBk,SMOTE,CFS con Best First,3,63,793,6,0.045454545454545456,0.3333333333333333,0.7346183800623053,0.06283856988082297
SYNCOPE,17,0.5293582984911834,0.07898351648351648,0.010404624277456647,Naive Bayes,No sampling,No selection,3,76,780,6,0.0379746835443038,0.3333333333333333,0.7999740394600208,0.05044311762028486
SYNCOPE,17,0.5293582984911834,0.07898351648351648,0.010404624277456647,Naive Bayes,Oversampling,No selection,5,107,749,4,0.044642857142857144,0.5555555555555556,0.8000389408099688,0.06462800416954888
SYNCOPE,17,0.5293582984911834,0.07898351648351648,0.010404624277456647,Naive Bayes,Undersampling,No selection,4,112,744,5,0.034482758620689655,0.4444444444444444,0.7988058151609554,0.04556899950017425
SYNCOPE,17,0.5293582984911834,0.07898351648351648,0.010404624277456647,Naive Bayes,SMOTE,No selection,5,123,733,4,0.0390625,0.5555555555555556,0.7946521287642783,0.05461226667584611
SYNCOPE,17,0.5293582984911834,0.07898351648351648,0.010404624277456647,Naive Bayes,No sampling,CFS con Best First,3,49,807,6,0.057692307692307696,0.3333333333333333,0.8033489096573209,0.08207760134287785
SYNCOPE,17,0.5293582984911834,0.07898351648351648,0.010404624277456647,Naive Bayes,Oversampling,CFS con Best First,4,93,763,5,0.041237113402061855,0.4444444444444444,0.8019210799584632,0.05752468202437007
SYNCOPE,17,0.5293582984911834,0.07898351648351648,0.010404624277456647,Naive Bayes,Undersampling,CFS con Best First,4,95,761,5,0.04040404040404041,0.4444444444444444,0.8021806853582555,0.05606844322224358
SYNCOPE,17,0.5293582984911834,0.07898351648351648,0.010404624277456647,Naive Bayes,SMOTE,CFS con Best First,4,108,748,5,0.03571428571428571,0.4444444444444444,0.7989356178608515,0.047774454695126346
SYNCOPE,18,0.568669332848573,0.07424278750099896,0.016036655211912942,Random Forest,No sampling,No selection,1,3,856,13,0.25,0.07142857142857142,0.6299268252120406,0.1047301627996371
SYNCOPE,18,0.568669332848573,0.07424278750099896,0.016036655211912942,Random Forest,Oversampling,No selection,4,16,843,10,0.2,0.2857142857142857,0.6190337601862631,0.22058924524414578
SYNCOPE,18,0.568669332848573,0.07424278750099896,0.016036655211912942,Random Forest,Undersampling,No selection,4,19,840,10,0.17391304347826086,0.2857142857142857,0.5967487111258939,0.20027166187573092
SYNCOPE,18,0.568669332848573,0.07424278750099896,0.016036655211912942,Random Forest,SMOTE,No selection,4,18,841,10,0.18181818181818182,0.2857142857142857,0.6514219191751206,0.2066727249123715
SYNCOPE,18,0.568669332848573,0.07424278750099896,0.016036655211912942,Random Forest,No sampling,CFS con Best First,3,3,856,11,0.5,0.21428571428571427,0.7504573424247464,0.29319916724496714
SYNCOPE,18,0.568669332848573,0.07424278750099896,0.016036655211912942,Random Forest,Oversampling,CFS con Best First,5,15,844,9,0.25,0.35714285714285715,0.7559038749376351,0.2805439186869036
SYNCOPE,18,0.568669332848573,0.07424278750099896,0.016036655211912942,Random Forest,Undersampling,CFS con Best First,5,15,844,9,0.25,0.35714285714285715,0.743472476301347,0.2805439186869036
SYNCOPE,18,0.568669332848573,0.07424278750099896,0.016036655211912942,Random Forest,SMOTE,CFS con Best First,5,13,846,9,0.2777777777777778,0.35714285714285715,0.753118243805089,0.2998687664041982
SYNCOPE,18,0.568669332848573,0.07424278750099896,0.016036655211912942,IBk,No sampling,No selection,3,14,845,11,0.17647058823529413,0.21428571428571427,0.7063030101446865,0.17911009139805245
SYNCOPE,18,0.568669332848573,0.07424278750099896,0.016036655211912942,IBk,Oversampling,No selection,4,22,837,10,0.15384615384615385,0.2857142857142857,0.7512057209379678,0.18296677585400134
SYNCOPE,18,0.568669332848573,0.07424278750099896,0.016036655211912942,IBk,Undersampling,No selection,4,22,837,10,0.15384615384615385,0.2857142857142857,0.727091302178613,0.18296677585400134
SYNCOPE,18,0.568669332848573,0.07424278750099896,0.016036655211912942,IBk,SMOTE,No selection,4,20,839,10,0.16666666666666666,0.2857142857142857,0.7107932812240146,0.19420343363485437
SYNCOPE,18,0.568669332848573,0.07424278750099896,0.016036655211912942,IBk,No sampling,CFS con Best First,2,4,855,12,0.3333333333333333,0.14285714285714285,0.7928238815898886,0.19222761970853458
SYNCOPE,18,0.568669332848573,0.07424278750099896,0.016036655211912942,IBk,Oversampling,CFS con Best First,4,17,842,10,0.19047619047619047,0.2857142857142857,0.7731165807417263,0.21343477825608065
SYNCOPE,18,0.568669332848573,0.07424278750099896,0.016036655211912942,IBk,Undersampling,CFS con Best First,4,16,843,10,0.2,0.2857142857142857,0.7547813071678031,0.22058924524414578
SYNCOPE,18,0.568669332848573,0.07424278750099896,0.016036655211912942,IBk,SMOTE,CFS con Best First,4,16,843,10,0.2,0.2857142857142857,0.7728671212373192,0.22058924524414578
SYNCOPE,18,0.568669332848573,0.07424278750099896,0.016036655211912942,Naive Bayes,No sampling,No selection,2,31,828,12,0.06060606060606061,0.14285714285714285,0.6209047064693165,0.06402872316553133
SYNCOPE,18,0.568669332848573,0.07424278750099896,0.016036655211912942,Naive Bayes,Oversampling,No selection,3,44,815,11,0.06382978723404255,0.21428571428571427,0.6535839015466489,0.07551456572385785
SYNCOPE,18,0.568669332848573,0.07424278750099896,0.016036655211912942,Naive Bayes,Undersampling,No selection,3,44,815,11,0.06382978723404255,0.21428571428571427,0.6476384500249459,0.07551456572385785
SYNCOPE,18,0.568669332848573,0.07424278750099896,0.016036655211912942,Naive Bayes,SMOTE,No selection,3,47,812,11,0.06,0.21428571428571427,0.6369532679195077,0.07045821706564849
SYNCOPE,18,0.568669332848573,0.07424278750099896,0.016036655211912942,Naive Bayes,No sampling,CFS con Best First,3,31,828,11,0.08823529411764706,0.21428571428571427,0.8013470813237984,0.10465911310802851
SYNCOPE,18,0.568669332848573,0.07424278750099896,0.016036655211912942,Naive Bayes,Oversampling,CFS con Best First,4,50,809,10,0.07407407407407407,0.2857142857142857,0.7998503242973557,0.09458618543870606
SYNCOPE,18,0.568669332848573,0.07424278750099896,0.016036655211912942,Naive Bayes,Undersampling,CFS con Best First,4,50,809,10,0.07407407407407407,0.2857142857142857,0.8003908198902379,0.09458618543870606
SYNCOPE,18,0.568669332848573,0.07424278750099896,0.016036655211912942,Naive Bayes,SMOTE,CFS con Best First,4,50,809,10,0.07407407407407407,0.2857142857142857,0.8084566771994013,0.09458618543870606
SYNCOPE,19,0.6083439374659153,0.070446735395189,0.007838745800671893,Random Forest,No sampling,No selection,2,4,882,5,0.3333333333333333,0.2857142857142857,0.8216704288939052,0.3026464208242944
SYNCOPE,19,0.6083439374659153,0.070446735395189,0.007838745800671893,Random Forest,Oversampling,No selection,3,29,857,4,0.09375,0.42857142857142855,0.7179135762657207,0.14281974461153418
SYNCOPE,19,0.6083439374659153,0.070446735395189,0.007838745800671893,Random Forest,Undersampling,No selection,3,23,863,4,0.11538461538461539,0.42857142857142855,0.8389229280877136,0.17158563820649406
SYNCOPE,19,0.6083439374659153,0.070446735395189,0.007838745800671893,Random Forest,SMOTE,No selection,2,14,872,5,0.125,0.2857142857142857,0.7912770074169623,0.16480433177455073
SYNCOPE,19,0.6083439374659153,0.070446735395189,0.007838745800671893,Random Forest,No sampling,CFS con Best First,3,3,883,4,0.5,0.42857142857142855,0.750967429861335,0.4576138828633392
SYNCOPE,19,0.6083439374659153,0.070446735395189,0.007838745800671893,Random Forest,Oversampling,CFS con Best First,3,27,859,4,0.1,0.42857142857142855,0.753144147049339,0.15137488121149006
SYNCOPE,19,0.6083439374659153,0.070446735395189,0.007838745800671893,Random Forest,Undersampling,CFS con Best First,3,19,867,4,0.13636363636363635,0.42857142857142855,0.8735085456304418,0.19735042401031694
SYNCOPE,19,0.6083439374659153,0.070446735395189,0.007838745800671893,Random Forest,SMOTE,CFS con Best First,3,16,870,4,0.15789473684210525,0.42857142857142855,0.7529022895840052,0.2218543046357617
SYNCOPE,19,0.6083439374659153,0.070446735395189,0.007838745800671893,IBk,No sampling,No selection,2,11,875,5,0.15384615384615385,0.2857142857142857,0.7073524669461464,0.19176377418259977
SYNCOPE,19,0.6083439374659153,0.070446735395189,0.007838745800671893,IBk,Oversampling,No selection,3,33,853,4,0.08333333333333333,0.42857142857142855,0.605852950661077,0.1280907771473814
SYNCOPE,19,0.6083439374659153,0.070446735395189,0.007838745800671893,IBk,Undersampling,No selection,3,26,860,4,0.10344827586206896,0.42857142857142855,0.5516768784263141,0.1560078129922503
SYNCOPE,19,0.6083439374659153,0.070446735395189,0.007838745800671893,IBk,SMOTE,No selection,2,18,868,5,0.1,0.2857142857142857,0.6472911963882618,0.13813939826276728
SYNCOPE,19,0.6083439374659153,0.070446735395189,0.007838745800671893,IBk,No sampling,CFS con Best First,2,6,880,5,0.25,0.2857142857142857,0.8118348919703322,0.2604833245501767
SYNCOPE,19,0.6083439374659153,0.070446735395189,0.007838745800671893,IBk,Oversampling,CFS con Best First,2,30,856,5,0.0625,0.2857142857142857,0.8069171235085456,0.09086942610314269
SYNCOPE,19,0.6083439374659153,0.070446735395189,0.007838745800671893,IBk,Undersampling,CFS con Best First,2,21,865,5,0.08695652173913043,0.2857142857142857,0.7708803611738149,0.12278978388998067
SYNCOPE,19,0.6083439374659153,0.070446735395189,0.007838745800671893,IBk,SMOTE,CFS con Best First,2,18,868,5,0.1,0.2857142857142857,0.759513060303128,0.13813939826276728
SYNCOPE,19,0.6083439374659153,0.070446735395189,0.007838745800671893,Naive Bayes,No sampling,No selection,0,17,869,7,0.0,0.0,0.70565946468881,-0.011229593281120222
SYNCOPE,19,0.6083439374659153,0.070446735395189,0.007838745800671893,Naive Bayes,Oversampling,No selection,1,29,857,6,0.03333333333333333,0.14285714285714285,0.6819574330861012,0.04187486588393822
SYNCOPE,19,0.6083439374659153,0.070446735395189,0.007838745800671893,Naive Bayes,Undersampling,No selection,1,29,857,6,0.03333333333333333,0.14285714285714285,0.6892131570461142,0.04187486588393822
